Iteration,Cost,Effectiveness,t_bradyc,t_discountedlifeyear,t_dl_se,t_hyperk,t_hypot,t_lifeyear,t_numberofdeath,t_numberofhfh,t_reimp,t_se,t_walk,profile
,,,,,,,,12.69589041,1,,,,,Profile_6b
,,,,,,,,19.50410959,1,,,,,Profile_6b
,,,,,,,,17.77808219,1,,,,,Profile_6b
,,,,,,,,32.21917808,1,,,,,Profile_6b
,,,,,,,,4.81369863,1,,,,,Profile_6b
,,,,,,,,4.832876712,1,,,,,Profile_6b
,,,,,,,,42.49863014,1,,,,,Profile_6b
,,,,,,,,3.931506849,1,,,,,Profile_6b
,,,,,,,,17.43287671,1,,,,,Profile_6b
,,,,,,,,3.893150685,1,,,,,Profile_6b
,,,,,,,,4.698630137,1,,,,,Profile_6b
,,,,,,,,14.61369863,1,,,,,Profile_6b
,,,,,,,,14.67123288,1,,,,,Profile_6b
,,,,,,,,1.630136986,1,,,,,Profile_6b
,,,,,,,,33.12054795,1,,,,,Profile_6b
,,,,,,,,9.263013699,1,,,,,Profile_6b
,,,,,,,,9.090410959,1,,,,,Profile_6b
,,,,,,,,2.032876712,1,,,,,Profile_6b
,,,,,,,,11.23835616,1,,,,,Profile_6b
,,,,,,,,13.88493151,1,,,,,Profile_6b
,,,,,,,,0.632876712,1,,,,,Profile_6b
,,,,,,,,16.20547945,1,,,,,Profile_6b
,,,,,,,,1.016438356,1,,,,,Profile_6b
,,,,,,,,17.10684932,1,,,,,Profile_6b
,,,,,,,,10.49041096,1,,,,,Profile_6b
,,,,,,,,2.665753425,1,,,,,Profile_6b
,,,,,,,,15.41917808,1,,,,,Profile_6b
,,,,,,,,24.83561644,1,,,,,Profile_6b
,,,,,,,,3.317808219,1,,,,,Profile_6b
,,,,,,,,31.31780822,1,,,,,Profile_6b
,,,,,,,,23.41643836,1,,,,,Profile_6b
,,,,,,,,18.16164384,1,,,,,Profile_6b
,,,,,,,,8.879452055,1,,,,,Profile_6b
,,,,,,,,25.39178082,1,,,,,Profile_6b
,,,,,,,,16.72328767,1,,,,,Profile_6b
,,,,,,,,19.90684932,1,,,,,Profile_6b
,,,,,,,,2.991780822,1,,,,,Profile_6b
,,,,,,,,23.70410959,1,,,,,Profile_6b
,,,,,,,,11.44931507,1,,,,,Profile_6b
,,,,,,,,4.564383562,1,,,,,Profile_6b
,,,,,,,,9.895890411,1,,,,,Profile_6b
,,,,,,,,7.364383562,1,,,,,Profile_6b
,,,,,,,,36.66849315,1,,,,,Profile_6b
,,,,,,,,2.052054795,1,,,,,Profile_6b
,,,,,,,,9.531506849,1,,,,,Profile_6b
,,,,,,,,48.71232877,1,,,,,Profile_6b
,,,,,,,,3.75890411,1,,,,,Profile_6b
,,,,,,,,35.51780822,1,,,,,Profile_6b
,,,,,,,,11.90958904,1,,,,,Profile_6b
,,,,,,,,16.33972603,1,,,,,Profile_6b
,,,,,,,,22.6109589,1,,,,,Profile_6b
,,,,,,,,42.19178082,1,,,,,Profile_6b
,,,,,,,,8.57260274,1,,,,,Profile_6b
,,,,,,,,3.049315068,1,,,,,Profile_6b
,,,,,,,,22.03561644,1,,,,,Profile_6b
,,,,,,,,6.136986301,1,,,,,Profile_6b
,,,,,,,,25.60273973,1,,,,,Profile_6b
,,,,,,,,5.77260274,1,,,,,Profile_6b
,,,,,,,,14.63287671,1,,,,,Profile_6b
,,,,,,,,0.95890411,1,,,,,Profile_6b
,,,,,,,,33.17808219,1,,,,,Profile_6b
,,,,,,,,29.30410959,1,,,,,Profile_6b
,,,,,,,,45.8739726,1,,,,,Profile_6b
,,,,,,,,23.39726027,1,,,,,Profile_6b
,,,,,,,,28.51780822,1,,,,,Profile_6b
,,,,,,,,30.56986301,1,,,,,Profile_6b
,,,,,,,,2.339726027,1,,,,,Profile_6b
,,,,,,,,27.76986301,1,,,,,Profile_6b
,,,,,,,,16.45479452,1,,,,,Profile_6b
,,,,,,,,20.19452055,1,,,,,Profile_6b
,,,,,,,,42.09589041,1,,,,,Profile_6b
,,,,,,,,34.32876712,1,,,,,Profile_6b
,,,,,,,,15.05479452,1,,,,,Profile_6b
,,,,,,,,24.56712329,1,,,,,Profile_6b
,,,,,,,,26.40821918,1,,,,,Profile_6b
,,,,,,,,11.54520548,1,,,,,Profile_6b
,,,,,,,,30.81917808,1,,,,,Profile_6b
,,,,,,,,5.369863014,1,,,,,Profile_6b
,,,,,,,,32.48767123,1,,,,,Profile_6b
,,,,,,,,12.02465753,1,,,,,Profile_6b
,,,,,,,,15.9369863,1,,,,,Profile_6b
,,,,,,,,24.45205479,1,,,,,Profile_6b
,,,,,,,,0.843835616,1,,,,,Profile_6b
,,,,,,,,4.909589041,1,,,,,Profile_6b
,,,,,,,,5.561643836,1,,,,,Profile_6b
,,,,,,,,15.0739726,1,,,,,Profile_6b
,,,,,,,,21.17260274,1,,,,,Profile_6b
,,,,,,,,6.942465753,1,,,,,Profile_6b
,,,,,,,,1.495890411,1,,,,,Profile_6b
,,,,,,,,9.819178082,1,,,,,Profile_6b
,,,,,,,,1.649315068,1,,,,,Profile_6b
,,,,,,,,0.671232877,1,,,,,Profile_6b
,,,,,,,,19.0630137,1,,,,,Profile_6b
,,,,,,,,22.20821918,1,,,,,Profile_6b
,,,,,,,,6.846575342,1,,,,,Profile_6b
,,,,,,,,38.64383562,1,,,,,Profile_6b
,,,,,,,,0.402739726,1,,,,,Profile_6b
,,,,,,,,27.36712329,1,,,,,Profile_6b
,,,,,,,,14.74794521,1,,,,,Profile_6b
,,,,,,,,12.35068493,1,,,,,Profile_6b
,,,,,,,,20.63561644,1,,,,,Profile_6b
,,,,,,,,11.2,1,,,,,Profile_6b
,,,,,,,,44.53150685,1,,,,,Profile_6b
,,,,,,,,0.230136986,1,,,,,Profile_6b
,,,,,,,,32.92876712,1,,,,,Profile_6b
,,,,,,,,5.120547945,1,,,,,Profile_6b
,,,,,,,,54.88767123,1,,,,,Profile_6b
,,,,,,,,39.87123288,1,,,,,Profile_6b
,,,,,,,,35.15342466,1,,,,,Profile_6b
,,,,,,,,31.24109589,1,,,,,Profile_6b
,,,,,,,,6.482191781,1,,,,,Profile_6b
,,,,,,,,19.04383562,1,,,,,Profile_6b
,,,,,,,,20.98082192,1,,,,,Profile_6b
,,,,,,,,20.90410959,1,,,,,Profile_6b
,,,,,,,,33.71506849,1,,,,,Profile_6b
,,,,,,,,8.419178082,1,,,,,Profile_6b
,,,,,,,,5.197260274,1,,,,,Profile_6b
,,,,,,,,7.594520548,1,,,,,Profile_6b
,,,,,,,,0.747945205,1,,,,,Profile_6b
,,,,,,,,15.30410959,1,,,,,Profile_6b
,,,,,,,,19.00547945,1,,,,,Profile_6b
,,,,,,,,15.15068493,1,,,,,Profile_6b
,,,,,,,,31.26027397,1,,,,,Profile_6b
,,,,,,,,12.31232877,1,,,,,Profile_6b
,,,,,,,,15.26575342,1,,,,,Profile_6b
,,,,,,,,28.40273973,1,,,,,Profile_6b
,,,,,,,,16.28219178,1,,,,,Profile_6b
,,,,,,,,17.10684932,1,,,,,Profile_6b
,,,,,,,,4.334246575,1,,,,,Profile_6b
,,,,,,,,36.87945205,1,,,,,Profile_6b
,,,,,,,,23.09041096,1,,,,,Profile_6b
,,,,,,,,18.96712329,1,,,,,Profile_6b
,,,,,,,,26.3890411,1,,,,,Profile_6b
,,,,,,,,23.24383562,1,,,,,Profile_6b
,,,,,,,,3.950684932,1,,,,,Profile_6b
,,,,,,,,5.254794521,1,,,,,Profile_6b
,,,,,,,,12.10136986,1,,,,,Profile_6b
,,,,,,,,8.323287671,1,,,,,Profile_6b
,,,,,,,,26.04383562,1,,,,,Profile_6b
,,,,,,,,1.515068493,1,,,,,Profile_6b
,,,,,,,,27.92328767,1,,,,,Profile_6b
,,,,,,,,2.742465753,1,,,,,Profile_6b
,,,,,,,,34.06027397,1,,,,,Profile_6b
,,,,,,,,11.23835616,1,,,,,Profile_6b
,,,,,,,,8.476712329,1,,,,,Profile_6b
,,,,,,,,25.60273973,1,,,,,Profile_6b
,,,,,,,,3.567123288,1,,,,,Profile_6b
,,,,,,,,38.43287671,1,,,,,Profile_6b
,,,,,,,,10.47123288,1,,,,,Profile_6b
,,,,,,,,3.452054795,1,,,,,Profile_6b
,,,,,,,,2.032876712,1,,,,,Profile_6b
,,,,,,,,12.35068493,1,,,,,Profile_6b
,,,,,,,,22.38082192,1,,,,,Profile_6b
,,,,,,,,14.46027397,1,,,,,Profile_6b
,,,,,,,,5.408219178,1,,,,,Profile_6b
,,,,,,,,4.2,1,,,,,Profile_6b
,,,,,,,,40.21643836,1,,,,,Profile_6b
,,,,,,,,15.68767123,1,,,,,Profile_6b
,,,,,,,,33.19726027,1,,,,,Profile_6b
,,,,,,,,12.40821918,1,,,,,Profile_6b
,,,,,,,,5.523287671,1,,,,,Profile_6b
,,,,,,,,4.564383562,1,,,,,Profile_6b
,,,,,,,,15.34246575,1,,,,,Profile_6b
,,,,,,,,11.67945205,1,,,,,Profile_6b
,,,,,,,,1.610958904,1,,,,,Profile_6b
,,,,,,,,44.85753425,1,,,,,Profile_6b
,,,,,,,,9.454794521,1,,,,,Profile_6b
,,,,,,,,20.09863014,1,,,,,Profile_6b
,,,,,,,,24.91232877,1,,,,,Profile_6b
,,,,,,,,35.40273973,1,,,,,Profile_6b
,,,,,,,,19.29315068,1,,,,,Profile_6b
,,,,,,,,25.4109589,1,,,,,Profile_6b
,,,,,,,,39.96712329,1,,,,,Profile_6b
,,,,,,,,28.30684932,1,,,,,Profile_6b
,,,,,,,,4.315068493,1,,,,,Profile_6b
,,,,,,,,5.945205479,1,,,,,Profile_6b
,,,,,,,,9.454794521,1,,,,,Profile_6b
,,,,,,,,16.37808219,1,,,,,Profile_6b
,,,,,,,,2.01369863,1,,,,,Profile_6b
,,,,,,,,15.20821918,1,,,,,Profile_6b
,,,,,,,,27.65479452,1,,,,,Profile_6b
,,,,,,,,28.65205479,1,,,,,Profile_6b
,,,,,,,,17.14520548,1,,,,,Profile_6b
,,,,,,,,16.72328767,1,,,,,Profile_6b
,,,,,,,,22.0739726,1,,,,,Profile_6b
,,,,,,,,13.27123288,1,,,,,Profile_6b
,,,,,,,,8.610958904,1,,,,,Profile_6b
,,,,,,,,3.797260274,1,,,,,Profile_6b
,,,,,,,,27.7890411,1,,,,,Profile_6b
,,,,,,,,22.9369863,1,,,,,Profile_6b
,,,,,,,,20.98082192,1,,,,,Profile_6b
,,,,,,,,8.189041096,1,,,,,Profile_6b
,,,,,,,,3.049315068,1,,,,,Profile_6b
,,,,,,,,4.947945205,1,,,,,Profile_6b
,,,,,,,,0.287671233,1,,,,,Profile_6b
,,,,,,,,33.84931507,1,,,,,Profile_6b
,,,,,,,,7.115068493,1,,,,,Profile_6b
,,,,,,,,43.47671233,1,,,,,Profile_6b
,,,,,,,,9.780821918,1,,,,,Profile_6b
,,,,,,,,9.761643836,1,,,,,Profile_6b
,,,,,,,,26.40821918,1,,,,,Profile_6b
,,,,,,,,5.6,1,,,,,Profile_6b
,,,,,,,,26.19726027,1,,,,,Profile_6b
,,,,,,,,18.81369863,1,,,,,Profile_6b
,,,,,,,,45.60547945,1,,,,,Profile_6b
,,,,,,,,25.62191781,1,,,,,Profile_6b
,,,,,,,,14.15342466,1,,,,,Profile_6b
,,,,,,,,21.01917808,1,,,,,Profile_6b
,,,,,,,,17.83561644,1,,,,,Profile_6b
,,,,,,,,29.74520548,1,,,,,Profile_6b
,,,,,,,,4.468493151,1,,,,,Profile_6b
,,,,,,,,12.25479452,1,,,,,Profile_6b
,,,,,,,,15.38082192,1,,,,,Profile_6b
,,,,,,,,21.07671233,1,,,,,Profile_6b
,,,,,,,,5.408219178,1,,,,,Profile_6b
,,,,,,,,5.043835616,1,,,,,Profile_6b
,,,,,,,,9.454794521,1,,,,,Profile_6b
,,,,,,,,29.80273973,1,,,,,Profile_6b
,,,,,,,,24.56712329,1,,,,,Profile_6b
,,,,,,,,27.09863014,1,,,,,Profile_6b
,,,,,,,,39.85205479,1,,,,,Profile_6b
,,,,,,,,33.02465753,1,,,,,Profile_6b
,,,,,,,,16.81917808,1,,,,,Profile_6b
,,,,,,,,13.90410959,1,,,,,Profile_6b
,,,,,,,,2.339726027,1,,,,,Profile_6b
,,,,,,,,11.66027397,1,,,,,Profile_6b
,,,,,,,,2.224657534,1,,,,,Profile_6b
,,,,,,,,4.065753425,1,,,,,Profile_6b
,,,,,,,,12.29315068,1,,,,,Profile_6b
,,,,,,,,27.55890411,1,,,,,Profile_6b
,,,,,,,,1.246575342,1,,,,,Profile_6b
,,,,,,,,0.575342466,1,,,,,Profile_6b
,,,,,,,,45.39452055,1,,,,,Profile_6b
,,,,,,,,34.69315068,1,,,,,Profile_6b
,,,,,,,,3.989041096,1,,,,,Profile_6b
,,,,,,,,24.6630137,1,,,,,Profile_6b
,,,,,,,,3.893150685,1,,,,,Profile_6b
,,,,,,,,23.51232877,1,,,,,Profile_6b
,,,,,,,,12.67671233,1,,,,,Profile_6b
,,,,,,,,35.90136986,1,,,,,Profile_6b
,,,,,,,,21.69041096,1,,,,,Profile_6b
,,,,,,,,27.50136986,1,,,,,Profile_6b
,,,,,,,,14.01917808,1,,,,,Profile_6b
,,,,,,,,50.89863014,1,,,,,Profile_6b
,,,,,,,,41.44383562,1,,,,,Profile_6b
,,,,,,,,21.38356164,1,,,,,Profile_6b
,,,,,,,,12.48493151,1,,,,,Profile_6b
,,,,,,,,19.10136986,1,,,,,Profile_6b
,,,,,,,,30.09041096,1,,,,,Profile_6b
,,,,,,,,9.550684932,1,,,,,Profile_6b
,,,,,,,,5.043835616,1,,,,,Profile_6b
,,,,,,,,15.1890411,1,,,,,Profile_6b
,,,,,,,,2.62739726,1,,,,,Profile_6b
,,,,,,,,13.76986301,1,,,,,Profile_6b
,,,,,,,,29.97534247,1,,,,,Profile_6b
,,,,,,,,19.35068493,1,,,,,Profile_6b
,,,,,,,,11.7369863,1,,,,,Profile_6b
,,,,,,,,12.3890411,1,,,,,Profile_6b
,,,,,,,,12.75342466,1,,,,,Profile_6b
,,,,,,,,28.93972603,1,,,,,Profile_6b
,,,,,,,,8.668493151,1,,,,,Profile_6b
,,,,,,,,12.00547945,1,,,,,Profile_6b
,,,,,,,,3.471232877,1,,,,,Profile_6b
,,,,,,,,4.142465753,1,,,,,Profile_6b
,,,,,,,,16.89589041,1,,,,,Profile_6b
,,,,,,,,15.15068493,1,,,,,Profile_6b
,,,,,,,,16.05205479,1,,,,,Profile_6b
,,,,,,,,3.950684932,1,,,,,Profile_6b
,,,,,,,,35.99726027,1,,,,,Profile_6b
,,,,,,,,1.035616438,1,,,,,Profile_6b
,,,,,,,,10.37534247,1,,,,,Profile_6b
,,,,,,,,36.30410959,1,,,,,Profile_6b
,,,,,,,,8.380821918,1,,,,,Profile_6b
,,,,,,,,22.63013699,1,,,,,Profile_6b
,,,,,,,,37.72328767,1,,,,,Profile_6b
,,,,,,,,21.09589041,1,,,,,Profile_6b
,,,,,,,,4.775342466,1,,,,,Profile_6b
,,,,,,,,17.6630137,1,,,,,Profile_6b
,,,,,,,,8.553424658,1,,,,,Profile_6b
,,,,,,,,32.18082192,1,,,,,Profile_6b
,,,,,,,,10.43287671,1,,,,,Profile_6b
,,,,,,,,6.252054795,1,,,,,Profile_6b
,,,,,,,,22.86027397,1,,,,,Profile_6b
,,,,,,,,0.632876712,1,,,,,Profile_6b
,,,,,,,,46.77534247,1,,,,,Profile_6b
,,,,,,,,17.24109589,1,,,,,Profile_6b
,,,,,,,,18.25753425,1,,,,,Profile_6b
,,,,,,,,45.73972603,1,,,,,Profile_6b
,,,,,,,,1.802739726,1,,,,,Profile_6b
,,,,,,,,44.78082192,1,,,,,Profile_6b
,,,,,,,,25.06575342,1,,,,,Profile_6b
,,,,,,,,25.67945205,1,,,,,Profile_6b
,,,,,,,,11.62191781,1,,,,,Profile_6b
,,,,,,,,1.016438356,1,,,,,Profile_6b
,,,,,,,,18.77534247,1,,,,,Profile_6b
,,,,,,,,16.66575342,1,,,,,Profile_6b
,,,,,,,,26.52328767,1,,,,,Profile_6b
,,,,,,,,17.29863014,1,,,,,Profile_6b
,,,,,,,,20.82739726,1,,,,,Profile_6b
,,,,,,,,50.9369863,1,,,,,Profile_6b
,,,,,,,,22.45753425,1,,,,,Profile_6b
,,,,,,,,33.44657534,1,,,,,Profile_6b
,,,,,,,,27.50136986,1,,,,,Profile_6b
,,,,,,,,26.17808219,1,,,,,Profile_6b
,,,,,,,,25.31506849,1,,,,,Profile_6b
,,,,,,,,26.00547945,1,,,,,Profile_6b
,,,,,,,,12.77260274,1,,,,,Profile_6b
,,,,,,,,22.6109589,1,,,,,Profile_6b
,,,,,,,,16.64657534,1,,,,,Profile_6b
,,,,,,,,44.09041096,1,,,,,Profile_6b
,,,,,,,,31.6630137,1,,,,,Profile_6b
,,,,,,,,28.93972603,1,,,,,Profile_6b
,,,,,,,,53.06575342,1,,,,,Profile_6b
,,,,,,,,0.210958904,1,,,,,Profile_6b
,,,,,,,,28.97808219,1,,,,,Profile_6b
,,,,,,,,12.71506849,1,,,,,Profile_6b
,,,,,,,,5.830136986,1,,,,,Profile_6b
,,,,,,,,46.87123288,1,,,,,Profile_6b
,,,,,,,,29.36164384,1,,,,,Profile_6b
,,,,,,,,7.019178082,1,,,,,Profile_6b
,,,,,,,,47.17808219,1,,,,,Profile_6b
,,,,,,,,27.52054795,1,,,,,Profile_6b
,,,,,,,,10.27945205,1,,,,,Profile_6b
,,,,,,,,26.50410959,1,,,,,Profile_6b
,,,,,,,,5.638356164,1,,,,,Profile_6b
,,,,,,,,44.35890411,1,,,,,Profile_6b
,,,,,,,,11.50684932,1,,,,,Profile_6b
,,,,,,,,6.060273973,1,,,,,Profile_6b
,,,,,,,,0.805479452,1,,,,,Profile_6b
,,,,,,,,24.35616438,1,,,,,Profile_6b
,,,,,,,,20.86575342,1,,,,,Profile_6b
,,,,,,,,11.75616438,1,,,,,Profile_6b
,,,,,,,,20.7890411,1,,,,,Profile_6b
,,,,,,,,5.197260274,1,,,,,Profile_6b
,,,,,,,,29.6109589,1,,,,,Profile_6b
,,,,,,,,36.30410959,1,,,,,Profile_6b
,,,,,,,,15.55342466,1,,,,,Profile_6b
,,,,,,,,9.263013699,1,,,,,Profile_6b
,,,,,,,,2.01369863,1,,,,,Profile_6b
,,,,,,,,13.61643836,1,,,,,Profile_6b
,,,,,,,,27.6739726,1,,,,,Profile_6b
,,,,,,,,33.88767123,1,,,,,Profile_6b
,,,,,,,,1.016438356,1,,,,,Profile_6b
,,,,,,,,2.550684932,1,,,,,Profile_6b
,,,,,,,,31.47123288,1,,,,,Profile_6b
,,,,,,,,8.630136986,1,,,,,Profile_6b
,,,,,,,,25.16164384,1,,,,,Profile_6b
,,,,,,,,18.83287671,1,,,,,Profile_6b
,,,,,,,,22.49589041,1,,,,,Profile_6b
,,,,,,,,9.454794521,1,,,,,Profile_6b
,,,,,,,,18.04657534,1,,,,,Profile_6b
,,,,,,,,6.578082192,1,,,,,Profile_6b
